;REGIAO;RENDA;ACESSO À INTERNET PRÓPRIO DOMICILIO;VIA 3G OU 4G;DISCADA OU LINHA TELEFONICA;BANDA LARGA;MICROCOMPUTADOR;MICROCOMPUTADOR PARA INTERNET
145534;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Não;
145535;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145536;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
145537;Centro-Oeste;;;;;;;
145538;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Não;
145539;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Sim;Não
145540;Centro-Oeste;;;;;;;
145541;Centro-Oeste;de 0,5 a 1 SM;2.0;Não;Não;Sim;Sim;Sim
145542;Centro-Oeste;;;;;;;
145543;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Sim;Não
145544;Centro-Oeste;de 2 a 3 SM;4.0;;;;Não;
145545;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
145546;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Não;
145547;Centro-Oeste;;;;;;;
145548;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Sim;Não;Não;Sim;Sim
145549;Centro-Oeste;;;;;;;
145550;Centro-Oeste;;;;;;;
145551;Centro-Oeste;;;;;;;
145552;Centro-Oeste;;;;;;;
145553;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Não;
145554;Centro-Oeste;;;;;;;
145555;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Não;
145556;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Sim;Não
145557;Centro-Oeste;de 2 a 3 SM;4.0;;;;Não;
145558;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Não;
145559;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
145560;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Não;
145561;Centro-Oeste;;;;;;;
145562;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Não;
145563;Centro-Oeste;mais que 5 SM;4.0;;;;Não;
145564;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
145565;Centro-Oeste;de 2 a 3 SM;4.0;;;;Não;
145566;Centro-Oeste;;;;;;;
145567;Centro-Oeste;;;;;;;
145568;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
145569;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Sim;Não;Sim;Sim;Sim
145570;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
145571;Centro-Oeste;de 0,5 a 1 SM;2.0;Não;Não;Sim;Sim;Sim
145572;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
145573;Centro-Oeste;;;;;;;
145574;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
145575;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145576;Centro-Oeste;;;;;;;
145577;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145578;Centro-Oeste;;;;;;;
145579;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
145580;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
145581;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145582;Centro-Oeste;;;;;;;
145583;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145584;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
145585;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
145586;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145587;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
145588;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
145589;Centro-Oeste;;;;;;;
145590;Centro-Oeste;;;;;;;
145591;Centro-Oeste;;;;;;;
145592;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145593;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
145594;Centro-Oeste;;;;;;;
145595;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
145596;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Sim;Sim;Sim
145597;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
145598;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
145599;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Sim;Sim;Sim
145600;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Sim;Não;Sim;Sim
145601;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
145602;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
145603;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
145604;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145605;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145606;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145607;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145608;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
145609;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
145610;Centro-Oeste;;;;;;;
145611;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Não;
145612;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
145613;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145614;Centro-Oeste;Não Disponível;2.0;Não;Não;Sim;Sim;Sim
145615;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145616;Centro-Oeste;de 0,5 a 1 SM;2.0;Não;Não;Sim;Sim;Sim
145617;Centro-Oeste;de 2 a 3 SM;4.0;;;;Não;
145618;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
145619;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
145620;Centro-Oeste;de 3 a 5 SM;2.0;Não;Não;Sim;Sim;Sim
145621;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
145622;Centro-Oeste;;;;;;;
145623;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
145624;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
145625;Centro-Oeste;;;;;;;
145626;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145627;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
145628;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145629;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
145630;Centro-Oeste;;;;;;;
145631;Centro-Oeste;de 2 a 3 SM;4.0;;;;Sim;Não
145632;Centro-Oeste;;;;;;;
145633;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
145634;Centro-Oeste;;;;;;;
145635;Centro-Oeste;;;;;;;
145636;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145637;Centro-Oeste;;;;;;;
145638;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145639;Centro-Oeste;até 0,25 SM;4.0;;;;Não;
145640;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
145641;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Sim;Sim;Sim
145642;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145643;Centro-Oeste;;;;;;;
145644;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
145645;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145646;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Não;
145647;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
145648;Centro-Oeste;de 2 a 3 SM;4.0;;;;Não;
145649;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145650;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
145651;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
145652;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
145653;Centro-Oeste;até 0,25 SM;4.0;;;;Não;
145654;Centro-Oeste;;;;;;;
145655;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145656;Centro-Oeste;de 3 a 5 SM;4.0;;;;Não;
145657;Centro-Oeste;;;;;;;
145658;Centro-Oeste;de 3 a 5 SM;2.0;Não;Não;Sim;Sim;Sim
145659;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
145660;Centro-Oeste;;;;;;;
145661;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Não;
145662;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Não;
145663;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
145664;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145665;Centro-Oeste;até 0,25 SM;4.0;;;;Não;
145666;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Não;Não;
145667;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
145668;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
145669;Centro-Oeste;;;;;;;
145670;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
145671;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145672;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145673;Centro-Oeste;de 0,5 a 1 SM;2.0;Não;Não;Sim;Sim;Sim
145674;Centro-Oeste;;;;;;;
145675;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
145676;Centro-Oeste;até 0,25 SM;2.0;Não;Não;Sim;Não;
145677;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
145678;Centro-Oeste;até 0,25 SM;2.0;Sim;Não;Sim;Sim;Sim
145679;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145680;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
145681;Centro-Oeste;até 0,25 SM;2.0;Sim;Não;Não;Não;
145682;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
145683;Centro-Oeste;;;;;;;
145684;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145685;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Sim;Não
145686;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Sim;Sim;Sim
145687;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Sim;Sim
145688;Centro-Oeste;;;;;;;
145689;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
145690;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Sim;Não
145691;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
145692;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Sim;Não
145693;Centro-Oeste;;;;;;;
145694;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145695;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Não;
145696;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
145697;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Sim;Sim
145698;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Não;
145699;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Sim;Sim
145700;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Sim;Sim
145701;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Sim;Não
145702;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Sim;Não;Sim;Sim;Sim
145703;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Não;
145704;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145705;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145706;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145707;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Não
145708;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Não;
145709;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
145710;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Não;
145711;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
145712;Centro-Oeste;;;;;;;
145713;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Não;Não;
145714;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
145715;Centro-Oeste;de 0,5 a 1 SM;2.0;Não;Não;Sim;Sim;Sim
145716;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Sim;Sim
145717;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
145718;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145719;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
145720;Centro-Oeste;;;;;;;
145721;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
145722;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Sim;Não
145723;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
145724;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
145725;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Não;Não;Sim;Sim;Não
145726;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
145727;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Sim;Sim;Sim;Sim
145728;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Não;
145729;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Sim;Sim;Sim
145730;Centro-Oeste;de 0,5 a 1 SM;2.0;Não;Não;Sim;Sim;Sim
145731;Centro-Oeste;;;;;;;
145732;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
145733;Centro-Oeste;;;;;;;
145734;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Sim;Sim
145735;Centro-Oeste;;;;;;;
145736;Centro-Oeste;;;;;;;
145737;Centro-Oeste;;;;;;;
145738;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Sim;Sim
145739;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Não;
145740;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Sim;Sim;Sim
145741;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
145742;Centro-Oeste;;;;;;;
145743;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
145744;Centro-Oeste;;;;;;;
145745;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Sim;Sim;Sim
145746;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Sim;Sim;Sim
145747;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
145748;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
145749;Centro-Oeste;de 2 a 3 SM;4.0;;;;Não;
145750;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
145751;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Não;
145752;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Sim;Não
145753;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Não;
145754;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Sim;Não;Não;Não;
145755;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145756;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Não;
145757;Centro-Oeste;de 1 a 2 SM;4.0;;;;Sim;Não
145758;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Não;Sim;Sim;Sim
145759;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145760;Centro-Oeste;de 2 a 3 SM;2.0;Não;Não;Sim;Sim;Sim
145761;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
145762;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Não;Não;Sim;Sim;Sim
145763;Centro-Oeste;;;;;;;
145764;Centro-Oeste;até 0,25 SM;4.0;;;;Não;
145765;Centro-Oeste;;;;;;;
145766;Centro-Oeste;de 0,5 a 1 SM;2.0;Não;Não;Sim;Sim;Sim
145767;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
145768;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145769;Centro-Oeste;;;;;;;
145770;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Sim;Não
145771;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Sim;Não
145772;Centro-Oeste;de 2 a 3 SM;4.0;;;;Não;
145773;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
145774;Centro-Oeste;de 2 a 3 SM;2.0;Não;Não;Sim;Sim;Sim
145775;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
145776;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Não;
145777;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
145778;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
145779;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Não;
145780;Centro-Oeste;até 0,25 SM;4.0;;;;Não;
145781;Centro-Oeste;;;;;;;
145782;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Sim;Não;Não;Não;
145783;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
145784;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
145785;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145786;Centro-Oeste;;;;;;;
145787;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145788;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
145789;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145790;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Sim;Não
145791;Centro-Oeste;;;;;;;
145792;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Sim;Não;Não;Não;
145793;Centro-Oeste;;;;;;;
145794;Centro-Oeste;;;;;;;
145795;Centro-Oeste;;;;;;;
145796;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145797;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
145798;Centro-Oeste;;;;;;;
145799;Centro-Oeste;;;;;;;
145800;Centro-Oeste;;;;;;;
145801;Centro-Oeste;;;;;;;
145802;Centro-Oeste;;;;;;;
145803;Centro-Oeste;;;;;;;
145804;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145805;Centro-Oeste;;;;;;;
145806;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
145807;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
145808;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
145809;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Não;
145810;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Sim;Não;Não;Não;
145811;Centro-Oeste;de 0,5 a 1 SM;2.0;Não;Não;Sim;Não;
145812;Centro-Oeste;de 3 a 5 SM;2.0;Não;Não;Sim;Sim;Sim
145813;Centro-Oeste;de 0,5 a 1 SM;2.0;Não;Não;Sim;Sim;Sim
145814;Centro-Oeste;Não Disponível;2.0;Sim;Não;Sim;Sim;Sim
145815;Centro-Oeste;;;;;;;
145816;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
145817;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
145818;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Sim;Não;Sim;Sim;Sim
145819;Centro-Oeste;;;;;;;
145820;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Sim;Sim;Sim
145821;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Não;Não;Sim;Sim
145822;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145823;Centro-Oeste;;;;;;;
145824;Centro-Oeste;de 3 a 5 SM;4.0;;;;Não;
145825;Centro-Oeste;mais que 5 SM;2.0;Sim;Não;Sim;Sim;Sim
145826;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Não;
145827;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Não;
145828;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Não;
145829;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Sim;Não;Sim;Não;
145830;Centro-Oeste;;;;;;;
145831;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Não;
145832;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Não;
145833;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
145834;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Sim;Não;Não;Não;
145835;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Sim;Não;Não;Não;
145836;Centro-Oeste;;;;;;;
145837;Centro-Oeste;;;;;;;
145838;Centro-Oeste;;;;;;;
145839;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
145840;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Não;
145841;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145842;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Sim;Não;
145843;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
145844;Centro-Oeste;até 0,25 SM;4.0;;;;Não;
145845;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
145846;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145847;Centro-Oeste;Sem Rendimento;2.0;Não;Não;Sim;Não;
145848;Centro-Oeste;Não Disponível;2.0;Não;Não;Sim;Sim;Sim
145849;Centro-Oeste;;;;;;;
145850;Centro-Oeste;de 2 a 3 SM;2.0;Não;Não;Sim;Sim;Sim
145851;Centro-Oeste;Sem Rendimento;4.0;;;;Não;
145852;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
145853;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
145854;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145855;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145856;Centro-Oeste;de 2 a 3 SM;2.0;Não;Não;Sim;Sim;Sim
145857;Centro-Oeste;;;;;;;
145858;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Sim;Não
145859;Centro-Oeste;;;;;;;
145860;Centro-Oeste;de 3 a 5 SM;4.0;;;;Não;
145861;Centro-Oeste;;;;;;;
145862;Centro-Oeste;de 2 a 3 SM;2.0;Não;Não;Sim;Sim;Sim
145863;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145864;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
145865;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
145866;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Sim;Não;Não;Não;
145867;Centro-Oeste;Não Disponível;2.0;Sim;Não;Não;Não;
145868;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Não;Sim;Sim;Sim;Sim
145869;Centro-Oeste;;;;;;;
145870;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Sim;Não;Não;Não;
145871;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Não;
145872;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Sim;Sim;Sim
145873;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
145874;Centro-Oeste;até 0,25 SM;4.0;;;;Não;
145875;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Sim;Não;Não;Não;
145876;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Não;
145877;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Não;Não;Sim;Sim;Sim
145878;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
145879;Centro-Oeste;;;;;;;
145880;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Sim;Não
145881;Centro-Oeste;;;;;;;
145882;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
145883;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145884;Centro-Oeste;de 3 a 5 SM;2.0;Não;Não;Sim;Sim;Sim
145885;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Sim;Não;Não;Não;
145886;Centro-Oeste;até 0,25 SM;2.0;Não;Não;Sim;Não;
145887;Centro-Oeste;;;;;;;
145888;Centro-Oeste;mais que 5 SM;2.0;Não;Não;Sim;Sim;Sim
145889;Centro-Oeste;Sem Rendimento;4.0;;;;Não;
145890;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145891;Centro-Oeste;;;;;;;
145892;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Não;
145893;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
145894;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145895;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Sim;Não
145896;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Sim;Sim;Sim
145897;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145898;Centro-Oeste;;;;;;;
145899;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145900;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145901;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
145902;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
145903;Centro-Oeste;;;;;;;
145904;Centro-Oeste;;;;;;;
145905;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Sim;Sim
145906;Centro-Oeste;;;;;;;
145907;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Sim;Não
145908;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Sim;Sim
145909;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
145910;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145911;Centro-Oeste;de 2 a 3 SM;4.0;;;;Não;
145912;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145913;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
145914;Centro-Oeste;;;;;;;
145915;Centro-Oeste;;;;;;;
145916;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145917;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
145918;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
145919;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
145920;Centro-Oeste;;;;;;;
145921;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
145922;Centro-Oeste;;;;;;;
